HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
34OWYT6U3WT3UBRGP9DK5L1CN20I9N,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,37KGEN7NJ42IQ4RL9V43PSYOSV1PP1,A03922113RU44GENR8ATX,Approved,Fri Nov 24 09:29:25 PST 2017,Fri Nov 24 09:29:51 PST 2017,Fri Dec 01 09:29:51 PST 2017,Sun Nov 26 07:37:29 PST 2017,,,26,100% (773/773),100% (218/218),0% (0/0),096f9c75580ad1dbd413cc952a08710b91f60fecb645fce3320a62af54f9da91:6-9:4-5,per:employee_or_member_of,Dean Del Mastro,4,5,Peterborough,6,9,"In August 2006 , Peterborough MP Dean Del Mastro was scheduled for a National Council on Canada-Arab Relations-planned visit to Lebanon along with members of the Opposition parties .",1,1,29,per:places_of_residence,per:places_of_residence,MP,{},4,6,5,9,DEAN DEL MASTRO,PETERBOROUGH,,
34OWYT6U3WT3UBRGP9DK5L1CN20I9N,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3B4YI393VA8CGON5TTCRF28A2ZMSS7,A18G2CLYSTENK,Approved,Fri Nov 24 11:48:16 PST 2017,Fri Nov 24 11:49:16 PST 2017,Fri Dec 01 11:49:16 PST 2017,Sun Nov 26 07:37:29 PST 2017,,,60,100% (652/652),100% (246/246),0% (0/0),096f9c75580ad1dbd413cc952a08710b91f60fecb645fce3320a62af54f9da91:6-9:4-5,per:employee_or_member_of,Dean Del Mastro,4,5,Peterborough,6,9,"In August 2006 , Peterborough MP Dean Del Mastro was scheduled for a National Council on Canada-Arab Relations-planned visit to Lebanon along with members of the Opposition parties .",1,1,29,per:top_member_employee_of_org,per:top_member_employee_of_org,PETERBOROUGH MP DEAN DEL MASTRO,{},4,6,5,9,DEAN DEL MASTRO,PETERBOROUGH,,
34OWYT6U3WT3UBRGP9DK5L1CN20I9N,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3HL8HNGX46DL74MKE3C1R8K5LKNF9I,A3SDFAOJW87FGP,Approved,Fri Nov 24 07:08:40 PST 2017,Fri Nov 24 07:08:54 PST 2017,Fri Dec 01 07:08:54 PST 2017,Sun Nov 26 07:37:29 PST 2017,,,14,100% (1602/1602),100% (409/409),0% (0/0),096f9c75580ad1dbd413cc952a08710b91f60fecb645fce3320a62af54f9da91:6-9:4-5,per:employee_or_member_of,Dean Del Mastro,4,5,Peterborough,6,9,"In August 2006 , Peterborough MP Dean Del Mastro was scheduled for a National Council on Canada-Arab Relations-planned visit to Lebanon along with members of the Opposition parties .",1,1,29,per:top_member_employee_of_org,per:top_member_employee_of_org,MP,{},4,6,5,9,DEAN DEL MASTRO,PETERBOROUGH,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3AWETUDC934KNM6NJ9CL7TZQGG0IZQ,ATR6RB1RULOC0,Approved,Fri Nov 24 18:37:08 PST 2017,Fri Nov 24 18:37:16 PST 2017,Fri Dec 01 18:37:16 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,8,100% (130/130),100% (88/88),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of,per:employee_or_member_of,educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3LRKMWOKB6TGC1SLU6RTKDS9RK32ZZ,A2ZRF4I5RTKN7G,Approved,Fri Nov 24 18:10:02 PST 2017,Fri Nov 24 18:10:21 PST 2017,Fri Dec 01 18:10:21 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,19,100% (32/32),100% (14/14),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of,per:employee_or_member_of,ERIC MAZUR is a physicist and educator at HARVARD UNIVERSITY,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3OJSZ2ATDT8PRO52TU18R02M11157V,A18G2CLYSTENK,Approved,Fri Nov 24 11:40:59 PST 2017,Fri Nov 24 11:41:20 PST 2017,Fri Dec 01 11:41:20 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,21,100% (652/652),100% (246/246),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of,per:employee_or_member_of,ERIC MAZUR prominent physicist educator at HARVARD UNIVERSITY,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3TESA3PJ32M6KYXVPZKJRKAYIK6MMV,A3SDFAOJW87FGP,Approved,Fri Nov 24 07:13:43 PST 2017,Fri Nov 24 07:14:13 PST 2017,Fri Dec 01 07:14:13 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,30,100% (1602/1602),100% (409/409),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of,per:employee_or_member_of,is a physicist at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3VNXK88KKDUA318AEIH59UNR9FYV9B,AJPQEZBVJXVE9,Approved,Fri Nov 24 14:24:34 PST 2017,Fri Nov 24 14:25:03 PST 2017,Fri Dec 01 14:25:03 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,29,100% (897/897),100% (367/367),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of,per:employee_or_member_of,is a physicist and educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3X73LLYYQ2QQA2HKA3J6CUR26P9HNB,A3U6IA3JUSFZ2M,Approved,Fri Nov 24 16:31:54 PST 2017,Fri Nov 24 16:32:10 PST 2017,Fri Dec 01 16:32:10 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,16,100% (228/228),100% (169/169),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of,per:employee_or_member_of,at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3EJJQNKU9SHBP09C3A0NLEWC7MRRH2,A1G94QON7A9K0N,Approved,Fri Nov 24 13:37:39 PST 2017,Fri Nov 24 13:38:07 PST 2017,Fri Dec 01 13:38:07 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,28,100% (1159/1160),100% (153/153),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,is a prominent educator,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3H8DHMCCWAN8QGRFRU80THV0K1EKD1,A31XNLA9REVGXL,Approved,Fri Nov 24 05:40:24 PST 2017,Fri Nov 24 05:43:19 PST 2017,Fri Dec 01 05:43:19 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,175,100% (597/597),100% (65/65),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prominent physicist and educator,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3HYA4D452SVA7K1LTUXMHLCRFEE2FE,A610SH5RY1NG1,Approved,Fri Nov 24 07:14:30 PST 2017,Fri Nov 24 07:14:49 PST 2017,Fri Dec 01 07:14:49 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,19,100% (817/817),100% (200/200),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3J2UYBXQQMO7SH5WDEQ44R6ZPIB06B,A3UV55HC87DO9C,Approved,Fri Nov 24 13:25:18 PST 2017,Fri Nov 24 13:25:38 PST 2017,Fri Dec 01 13:25:38 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,20,100% (515/515),100% (173/173),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prominent physicist and educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3L2IS5HSFBUVFON4A2Q5V9GS0XOUN2,A3KN0O7VP8YSZY,Approved,Fri Nov 24 08:49:20 PST 2017,Fri Nov 24 08:49:59 PST 2017,Fri Dec 01 08:49:59 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,39,100% (789/789),100% (228/228),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prominent physicist and educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3QRYMNZ7FZTGFB8FAX0VQDUQHJSNTF,ABX5OQLR6UNBC,Approved,Fri Nov 24 11:44:55 PST 2017,Fri Nov 24 11:45:13 PST 2017,Fri Dec 01 11:45:13 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,18,100% (787/787),100% (456/456),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prominent physicist and educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3SEPORI8WOB5H4NP7LK8QVB737VZA1,A2EEL9YYUHL5SK,Approved,Fri Nov 24 05:59:29 PST 2017,Fri Nov 24 06:01:02 PST 2017,Fri Dec 01 06:01:02 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,93,100% (1316/1317),100% (121/121),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:employee_or_member_of|per:top_member_employee_of_org,per:employee_or_member_of per:top_member_employee_of_org,prominent physicist educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3L70J4KAZHY2E3ITF3VBZ3S4FQHADB,A3BL2ZEODD79AZ,Approved,Fri Nov 24 16:23:13 PST 2017,Fri Nov 24 16:23:44 PST 2017,Fri Dec 01 16:23:44 PST 2017,Sun Nov 26 07:37:13 PST 2017,,,31,100% (315/315),100% (195/195),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:schools_attended,per:schools_attended,ERIC MAZUR educator HARVARD UNIVERSITY,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2MP2,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3V26SBZTBEQ6ICVXJD077O2GCTGZZI,A03922113RU44GENR8ATX,Approved,Fri Nov 24 09:54:29 PST 2017,Fri Nov 24 09:55:54 PST 2017,Fri Dec 01 09:55:54 PST 2017,Sun Nov 26 07:37:14 PST 2017,,,85,100% (773/773),100% (218/218),0% (0/0),2efe74ebd3b5bfc8ffbef872daf87419a7c1e80338cb0f481a99301dea6c7a1a:0-2:16-18,per:employee_or_member_of,Eric Mazur,16,18,Harvard University,0,2,"Eric Mazur ( b. November 14 , 1954 ) is a prominent physicist and educator at Harvard University .",1,1,19,per:top_member_employee_of_org,per:top_member_employee_of_org,is a prominent educator at,{},16,0,18,2,ERIC MAZUR,HARVARD UNIVERSITY,,
34XASH8KLQYAIHXERD79J4889F2PM5,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3A4TN5196LU7JYKTLDASWJXQ7K4CHV,A610SH5RY1NG1,Approved,Fri Nov 24 07:26:55 PST 2017,Fri Nov 24 07:27:04 PST 2017,Fri Dec 01 07:27:04 PST 2017,Sun Nov 26 07:37:24 PST 2017,,,9,100% (817/817),100% (200/200),0% (0/0),85f3506985e0bc6e94f74fdba460773515e2b48a2c1c41151764dc1a666de165:2-3:7-9,per:founded_org,Sergey Brin,2,3,Google,7,9,"Afterwards , Google co-founders Larry Page and Sergey Brin cited HyperSearch when they introduced PageRank .",1,1,16,per:employee_or_member_of|per:founded_org|per:top_member_employee_of_org,per:founded_org per:top_member_employee_of_org per:employee_or_member_of,co-founders,{},2,7,3,9,SERGEY BRIN,GOOGLE,,
34XASH8KLQYAIHXERD79J4889F2PM5,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,32VNZTT0A8GHDOLHO3G4RPN82GIR4R,A2EEL9YYUHL5SK,Approved,Fri Nov 24 06:31:33 PST 2017,Fri Nov 24 06:35:54 PST 2017,Fri Dec 01 06:35:54 PST 2017,Sun Nov 26 07:37:23 PST 2017,,,261,100% (1316/1317),100% (121/121),0% (0/0),85f3506985e0bc6e94f74fdba460773515e2b48a2c1c41151764dc1a666de165:2-3:7-9,per:founded_org,Sergey Brin,2,3,Google,7,9,"Afterwards , Google co-founders Larry Page and Sergey Brin cited HyperSearch when they introduced PageRank .",1,1,16,per:founded_org,per:founded_org,co-founders,{},2,7,3,9,SERGEY BRIN,GOOGLE,,
34XASH8KLQYAIHXERD79J4889F2PM5,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,3570Y55XZQV6M5QNXZAZ8AD8V90GY1,A3BL2ZEODD79AZ,Approved,Fri Nov 24 16:24:58 PST 2017,Fri Nov 24 16:25:16 PST 2017,Fri Dec 01 16:25:16 PST 2017,Sun Nov 26 07:37:23 PST 2017,,,18,100% (315/315),100% (195/195),0% (0/0),85f3506985e0bc6e94f74fdba460773515e2b48a2c1c41151764dc1a666de165:2-3:7-9,per:founded_org,Sergey Brin,2,3,Google,7,9,"Afterwards , Google co-founders Larry Page and Sergey Brin cited HyperSearch when they introduced PageRank .",1,1,16,per:founded_org,per:founded_org,GOOGLE SERGEY BRIN,{},2,7,3,9,SERGEY BRIN,GOOGLE,,
34XASH8KLQYAIHXERD79J4889F2PM5,359956SLTYAUE33RYLG092MRZ5YRLJ,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.13,Fri Nov 24 02:55:18 PST 2017,15,BatchId:3022312;OriginalHitTemplateId:;,600,604800,Fri Dec 01 02:55:18 PST 2017,,,379J5II41PSO2SNX8PVLEZQ09E3LEJ,A18G2CLYSTENK,Approved,Fri Nov 24 11:04:28 PST 2017,Fri Nov 24 11:05:08 PST 2017,Fri Dec 01 11:05:08 PST 2017,Sun Nov 26 07:37:23 PST 2017,,,40,100% (652/652),100% (246/246),0% (0/0),85f3506985e0bc6e94f74fdba460773515e2b48a2c1c41151764dc1a666de165:2-3:7-9,per:founded_org,Sergey Brin,2,3,Google,7,9,"Afterwards , Google co-founders Larry Page and Sergey Brin cited HyperSearch when they introduced PageRank .",1,1,16,per:founded_org,per:founded_org,GOOGLE co-founders SERGEY BRIN,{},2,7,3,9,SERGEY BRIN,GOOGLE,,
